time,agent0,agent1,agent2,agent3,agent4,agent5,agent6,agent7
10.754362617857234,0.0,0.0,0.0,0.0,1000.0,0.03994087798989102,0.0399476477595617,0.03996187451161313
11.134743775082613,0.0,0.0,0.0,0.0,1000.0,0.03993919536874575,0.03994604640062886,0.03996000602702569
11.174951291838536,0.0,0.0,0.0,0.0,1000.0,0.039941486477435055,0.039948212027384716,0.03996257689965966
11.174951291838536,0.0,0.0,0.0,0.0,1000.0,0.039939221651893037,0.039946072135084484,0.03996003383355461
11.255033315161867,0.0,0.0,0.0,0.0,1000.0,0.039939192958104296,0.039946044137898325,0.03996000326787122
11.355126748129317,0.0,0.0,0.0,0.0,1000.0,0.03993919087721241,0.039946042185958236,0.0399600008840648
11.555455056372505,0.0,0.0,0.0,0.0,1000.0,0.03994181395736265,0.03994853322576956,0.03996291769371721
11.695592674820158,0.0,0.0,0.0,0.0,1000.0,0.03994005045838414,0.0399468613113138,0.03996094802139426
11.755733041345303,0.0,0.0,0.0,0.0,1000.0,0.03994008993361842,0.03994689875794753,0.03996099141665226
12.076140761213495,0.0,0.0,0.0,0.0,1000.0,0.0399437003750232,0.03995031046838234,0.039965033880491066
12.256297188978388,0.0,0.0,0.0,0.0,1000.0,0.03993937258004331,0.03994622802428495,0.0399601743230552
12.296278603566146,0.0,0.0,0.0,0.0,1000.0,0.03994102769244961,0.039947783809413044,0.03996202652752813
12.356499887636724,0.0,0.0,0.0,0.0,1000.0,0.039944439126243354,0.03995100236470364,0.03996587212030694
12.576703078916914,0.0,0.0,0.0,0.0,1000.0,0.039939187451358965,0.03994603901877493,0.03995999689388232
12.837154245309486,0.0,0.0,0.0,0.0,1000.0,0.039940390936250895,0.039947185801551426,0.039961333063572066
12.897086477505459,0.0,0.0,0.0,0.0,1000.0,0.039939500902235116,0.03994633849258969,0.03996034379192827
12.937307844896061,0.0,0.0,0.0,0.0,1000.0,0.03993944824329172,0.039946288223342286,0.03996028581419117
12.977192506796708,0.0,0.0,0.0,0.0,1000.0,0.03993926948664665,0.03994611876999304,0.03996008459983066
13.017276222864849,0.0,0.0,0.0,0.0,1000.0,0.03993978981238847,0.03994661226646007,0.039960669739614645
13.017276222864849,0.0,0.0,0.0,0.0,1000.0,0.0399392309760485,0.039946080268691744,0.0399600460156502
13.197563825991137,0.0,0.0,0.0,0.0,1000.0,0.03993921446057323,0.03994606441780268,0.039960027729944475
13.23759779970605,0.0,0.0,0.0,0.0,1000.0,0.03994028058325785,0.03994708101226848,0.039961210463890666
13.65816441418252,0.0,0.0,0.0,0.0,1000.0,0.03993929938732737,0.039946148975638064,0.039960113809341766
14.07882108914149,0.0,0.0,0.0,0.0,1000.0,0.03993931368508877,0.03994616359420727,0.03996012737429349
14.118783022310799,0.0,0.0,0.0,0.0,1000.0,0.0399412539580347,0.039947993580382334,0.03996231448741165
14.118783022310799,0.0,0.0,0.0,0.0,1000.0,0.039939223405949784,0.03994607366148242,0.03996003612761034
14.138766551202918,0.0,0.0,0.0,0.0,1000.0,0.03994115704472406,0.03994791205075788,0.03996218512866945
14.279153843145176,0.0,0.0,0.0,0.0,1000.0,0.03994144117759769,0.0399481694851135,0.03996252574902038
14.279153843145176,0.0,0.0,0.0,0.0,1000.0,0.03993922200432599,0.039946072441610705,0.03996003429431401
14.559306427328881,0.0,0.0,0.0,0.0,1000.0,0.03993918965088686,0.03994604103769657,0.03995999947573849
14.879926158500039,0.0,0.0,0.0,0.0,1000.0,0.039940078088073074,0.0399468875227052,0.03996097839379854
15.0,0.0,0.0,0.0,0.0,1000.0,0.03993984882667792,0.03994666821106585,0.03996073590197896
15.0,0.0,0.0,0.0,0.0,1000.0,0.03993922285554421,0.03994607306577988,0.03996003605891203
