time,agent0,agent1,agent2,agent3,agent4,agent5,agent6,agent7
9.712979857070065,0.0,0.0,0.0,0.0,1000.0,0.03994044964375549,0.03994724153993874,0.03996139826734165
10.093353700221925,0.0,0.0,0.0,0.0,1000.0,0.0399392107979096,0.03994606095040291,0.03996002358422399
10.313805029035596,0.0,0.0,0.0,0.0,1000.0,0.039939210797160944,0.03994606094969414,0.039960023583376206
10.413927487636284,0.0,0.0,0.0,0.0,1000.0,0.039939296324350185,0.03994614586886677,0.03996011084101794
10.614174318005945,0.0,0.0,0.0,0.0,1000.0,0.039940504170775284,0.03994728764209303,0.03996147058835587
10.614174318005945,0.0,0.0,0.0,0.0,1000.0,0.0399392280436945,0.03994607770275591,0.03996004219611513
10.714197014788617,0.0,0.0,0.0,0.0,1000.0,0.03994044993397517,0.03994724181540791,0.03996139858980687
10.814425327201771,0.0,0.0,0.0,0.0,1000.0,0.039939593338158746,0.039946426645346485,0.039960445503735974
10.934662284705572,0.0,0.0,0.0,0.0,1000.0,0.03994045020131314,0.03994724206916176,0.03996139888683861
11.315012360940182,0.0,0.0,0.0,0.0,1000.0,0.03993921079974599,0.03994606095214005,0.039960023586304426
11.415131413158273,0.0,0.0,0.0,0.0,1000.0,0.03993929632058722,0.03994614586504155,0.03996011083739581
11.53545912971583,0.0,0.0,0.0,0.0,1000.0,0.0399392107983899,0.03994606095085743,0.03996002358476787
11.615371931080148,0.0,0.0,0.0,0.0,1000.0,0.039940504029644115,0.03994728750896925,0.03996147042982446
11.615371931080148,0.0,0.0,0.0,0.0,1000.0,0.03993922804442051,0.03994607770338954,0.03996004219706389
11.635579821063851,0.0,0.0,0.0,0.0,1000.0,0.039939296322234245,0.039946145866716444,0.03996011083897983
11.835822730809381,0.0,0.0,0.0,0.0,1000.0,0.039940504075752815,0.039947287552462685,0.03996147048162036
11.835822730809381,0.0,0.0,0.0,0.0,1000.0,0.03993922804418179,0.03994607770318132,0.039960042196752615
11.935842868791166,0.0,0.0,0.0,0.0,1000.0,0.039940449821394934,0.03994724170854973,0.039961398464720674
12.03606768036822,0.0,0.0,0.0,0.0,1000.0,0.039939593291141405,0.03994642660053187,0.03996044545201766
12.156297505907633,0.0,0.0,0.0,0.0,1000.0,0.03994044987892859,0.039947241763159246,0.03996139852864418
12.536699626543937,0.0,0.0,0.0,0.0,1000.0,0.03993921078832502,0.03994606094132005,0.03996002357338879
12.63681773432596,0.0,0.0,0.0,0.0,1000.0,0.039939296258993645,0.03994614580296623,0.0399601107769106
12.757122532949978,0.0,0.0,0.0,0.0,1000.0,0.03993921080220753,0.03994606095446598,0.039960023589104124
12.837032011657048,0.0,0.0,0.0,0.0,1000.0,0.039940503889105944,0.03994728737640683,0.03996147027195477
12.837032011657048,0.0,0.0,0.0,0.0,1000.0,0.03993922804516249,0.03994607770403802,0.03996004219802991
12.85723927622367,0.0,0.0,0.0,0.0,1000.0,0.03993929631878352,0.03994614586320584,0.039960110835664336
13.037269996457368,0.0,0.0,0.0,0.0,1000.0,0.03993959325633077,0.03994642656735208,0.03996044541372494
13.057477708376384,0.0,0.0,0.0,0.0,1000.0,0.039940503997420974,0.039947287478576246,0.0399614703936324
13.057477708376384,0.0,0.0,0.0,0.0,1000.0,0.03993922804458859,0.03994607770353635,0.03996004219728331
13.157496060018723,0.0,0.0,0.0,0.0,1000.0,0.039940449752836185,0.039947241643474886,0.0399613983885451
13.257719084412027,0.0,0.0,0.0,0.0,1000.0,0.0399395932705549,0.039946426580909807,0.039960445429372084
13.37794654614994,0.0,0.0,0.0,0.0,1000.0,0.03994044979582473,0.03994724168427922,0.03996139843631084
13.758331840804448,0.0,0.0,0.0,0.0,1000.0,0.039939210795751454,0.039946060948359646,0.03996002358178134
13.85845663190128,0.0,0.0,0.0,0.0,1000.0,0.03993929632758388,0.03994614587215084,0.039960110844136774
14.058711971576422,0.0,0.0,0.0,0.0,1000.0,0.03994050446044219,0.03994728791532685,0.03996147091371975
14.058711971576422,0.0,0.0,0.0,0.0,1000.0,0.039939228042231587,0.03994607770147956,0.03996004219419838
14.078922093802527,0.0,0.0,0.0,0.0,1000.0,0.039939296336476665,0.039946145881172825,0.03996011085273282
14.158744279271845,0.0,0.0,0.0,0.0,1000.0,0.03994045015489526,0.03994724202506709,0.039961398835348945
14.258939150211958,0.0,0.0,0.0,0.0,1000.0,0.039939593095055875,0.03994642641362316,0.039960445236255804
14.279144567265163,0.0,0.0,0.0,0.0,1000.0,0.039940503566549775,0.03994728707216665,0.03996146990957833
14.279144567265163,0.0,0.0,0.0,0.0,1000.0,0.03993922804695776,0.03994607770560203,0.03996004220033616
14.379157137362311,0.0,0.0,0.0,0.0,1000.0,0.03994044960204264,0.039947241500347286,0.03996139822098788
14.47937715158918,0.0,0.0,0.0,0.0,1000.0,0.03993959324269142,0.03994642655435177,0.03996044539872307
14.599602052521883,0.0,0.0,0.0,0.0,1000.0,0.039940449721249174,0.03994724161349308,0.039961398353448675
14.759529354498737,0.0,0.0,0.0,0.0,1000.0,0.03993921079807243,0.03994606095055711,0.03996002358440827
14.979980182104374,0.0,0.0,0.0,0.0,1000.0,0.039939210797322,0.03994606094984674,0.0399600235835587
15.0,0.0,0.0,0.0,0.0,1000.0,0.03993934802112128,0.03994619236473965,0.03996017608222994
15.0,0.0,0.0,0.0,0.0,1000.0,0.0399392296818492,0.03994607911496655,0.039960044430378754
